case_id,row_index,true_target,predicted_class,predicted_probability,original_feature,display_feature,display_value,special_state,shap_value,direction,rank
HELOC_XAI_017,4094,1,0,0.49921927,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,7,,-0.23251976072788239,decreases model at-risk output,5
HELOC_XAI_017,4094,1,0,0.49921927,number_of_satisfactory_trades,Number Of Satisfactory Trades,28,,-0.0769268050789833,decreases model at-risk output,6
HELOC_XAI_017,4094,1,0,0.49921927,months_since_first_trade,Months Since First Trade,163,,0.05711132660508156,increases model at-risk output,7
HELOC_XAI_017,4094,1,0,0.49921927,nr_banks_with_high_ratio,Number Of Banks With High Ratio,2,,0.05387524515390396,increases model at-risk output,8
HELOC_XAI_017,4094,1,0,0.49921927,percentage_of_installment_trades,Percentage Of Installment Trades,41,,-0.05264831334352493,decreases model at-risk output,9
HELOC_XAI_017,4094,1,0,0.49921927,average_duration_of_resolution,Average Duration Of Resolution,69,,-0.048999298363924026,decreases model at-risk output,10
HELOC_XAI_017,4094,1,0,0.49921927,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,3,,0.039140231907367706,increases model at-risk output,11
HELOC_XAI_017,4094,1,0,0.49921927,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,79,,0.02451588399708271,increases model at-risk output,12
HELOC_XAI_017,4094,1,0,0.49921927,nr_total_trades,Number Of Total Trades,29,,-0.008879357948899269,decreases model at-risk output,13
HELOC_XAI_017,4094,1,0,0.49921927,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.008673058822751045,decreases model at-risk output,14
HELOC_XAI_017,4094,1,0,0.49921927,percentage_trades_with_balance,Percentage Trades With Balance,75,,-0.008644704706966877,decreases model at-risk output,15
HELOC_XAI_017,4094,1,0,0.49921927,months_since_last_trade,Months Since Last Trade,7,,0.007832272909581661,increases model at-risk output,16
HELOC_XAI_017,4094,1,0,0.49921927,months_since_last_illegal_trade,Months Since Last Illegal Trade,special code -7,special code -7 (meaning unverified),-0.004559415392577648,decreases model at-risk output,17
HELOC_XAI_017,4094,1,0,0.49921927,maximum_illegal_trades,Maximum Illegal Trades,8,,0.003153604920953512,increases model at-risk output,18
HELOC_XAI_017,4094,1,0,0.49921927,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.002308193128556013,decreases model at-risk output,19
HELOC_XAI_017,4094,1,0,0.49921927,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,3,,0.0020890794694423676,increases model at-risk output,20
HELOC_XAI_017,4094,1,0,0.49921927,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,3,,0.0008726292289793491,increases model at-risk output,21
HELOC_XAI_017,4094,1,0,0.49921927,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,3,,-0.00037499022437259555,decreases model at-risk output,22
HELOC_XAI_018,4397,1,0,0.4984668,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,2,,-0.48743724822998047,decreases model at-risk output,1
HELOC_XAI_018,4397,1,0,0.4984668,average_duration_of_resolution,Average Duration Of Resolution,103,,-0.47650638222694397,decreases model at-risk output,2
HELOC_XAI_018,4397,1,0,0.4984668,percentage_of_legal_trades,Percentage Of Legal Trades,88,,0.45865294337272644,increases model at-risk output,3
HELOC_XAI_018,4397,1,0,0.4984668,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,4,,0.2685481011867523,increases model at-risk output,4
HELOC_XAI_018,4397,1,0,0.4984668,months_since_last_illegal_trade,Months Since Last Illegal Trade,3,,0.2269858717918396,increases model at-risk output,5
HELOC_XAI_018,4397,1,0,0.4984668,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,0,,0.19847382605075836,increases model at-risk output,6
HELOC_XAI_018,4397,1,0,0.4984668,percentage_of_installment_trades,Percentage Of Installment Trades,13,,-0.19166065752506256,decreases model at-risk output,7
HELOC_XAI_018,4397,1,0,0.4984668,months_since_last_trade,Months Since Last Trade,1,,-0.1069171279668808,decreases model at-risk output,8
HELOC_XAI_018,4397,1,0,0.4984668,nr_banks_with_high_ratio,Number Of Banks With High Ratio,1,,0.062089525163173676,increases model at-risk output,9
HELOC_XAI_018,4397,1,0,0.4984668,number_of_satisfactory_trades,Number Of Satisfactory Trades,14,,0.0591360405087471,increases model at-risk output,10
HELOC_XAI_018,4397,1,0,0.4984668,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,3,,-0.05320326238870621,decreases model at-risk output,11
HELOC_XAI_018,4397,1,0,0.4984668,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,1,,-0.047511614859104156,decreases model at-risk output,12
HELOC_XAI_018,4397,1,0,0.4984668,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.02829107455909252,decreases model at-risk output,13
HELOC_XAI_018,4397,1,0,0.4984668,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,special code -8,special code -8 (meaning unverified),0.019023412838578224,increases model at-risk output,14
HELOC_XAI_018,4397,1,0,0.4984668,maximum_illegal_trades,Maximum Illegal Trades,6,,0.01597166247665882,increases model at-risk output,15
HELOC_XAI_018,4397,1,0,0.4984668,months_since_first_trade,Months Since First Trade,248,,-0.013678289018571377,decreases model at-risk output,16
HELOC_XAI_018,4397,1,0,0.4984668,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,1,,0.009857389144599438,increases model at-risk output,17
HELOC_XAI_018,4397,1,0,0.4984668,nr_total_trades,Number Of Total Trades,16,,0.008569048717617989,increases model at-risk output,18
HELOC_XAI_018,4397,1,0,0.4984668,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,0,,-0.004424178972840309,decreases model at-risk output,19
HELOC_XAI_018,4397,1,0,0.4984668,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,1,,-0.004227538127452135,decreases model at-risk output,20
HELOC_XAI_018,4397,1,0,0.4984668,percentage_trades_with_balance,Percentage Trades With Balance,57,,-0.0013768823118880391,decreases model at-risk output,21
HELOC_XAI_018,4397,1,0,0.4984668,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,1,,-0.00023895202321000397,decreases model at-risk output,22
HELOC_XAI_019,9391,1,0,0.49824855,percentage_of_legal_trades,Percentage Of Legal Trades,83,,0.8839151263237,increases model at-risk output,1
HELOC_XAI_019,9391,1,0,0.49824855,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,2,,-0.3692139685153961,decreases model at-risk output,2
HELOC_XAI_019,9391,1,0,0.49824855,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,4,,-0.3579137325286865,decreases model at-risk output,3
HELOC_XAI_019,9391,1,0,0.49824855,average_duration_of_resolution,Average Duration Of Resolution,113,,-0.3225163221359253,decreases model at-risk output,4
HELOC_XAI_019,9391,1,0,0.49824855,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,4,,0.28571006655693054,increases model at-risk output,5
HELOC_XAI_019,9391,1,0,0.49824855,months_since_last_illegal_trade,Months Since Last Illegal Trade,3,,0.18985751271247864,increases model at-risk output,6
HELOC_XAI_019,9391,1,0,0.49824855,percentage_of_installment_trades,Percentage Of Installment Trades,28,,-0.09067168086767197,decreases model at-risk output,7
HELOC_XAI_019,9391,1,0,0.49824855,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.0904671773314476,decreases model at-risk output,8
HELOC_XAI_019,9391,1,0,0.49824855,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,1,,-0.06434033066034317,decreases model at-risk output,9
HELOC_XAI_019,9391,1,0,0.49824855,percentage_trades_with_balance,Percentage Trades With Balance,44,,-0.046155378222465515,decreases model at-risk output,10
HELOC_XAI_019,9391,1,0,0.49824855,months_since_last_trade,Months Since Last Trade,4,,-0.04447473585605621,decreases model at-risk output,11
HELOC_XAI_019,9391,1,0,0.49824855,months_since_first_trade,Months Since First Trade,404,,-0.041322413831949234,decreases model at-risk output,12
HELOC_XAI_019,9391,1,0,0.49824855,number_of_satisfactory_trades,Number Of Satisfactory Trades,25,,-0.03729856759309769,decreases model at-risk output,13
HELOC_XAI_019,9391,1,0,0.49824855,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,1,,0.03365841507911682,increases model at-risk output,14
HELOC_XAI_019,9391,1,0,0.49824855,maximum_illegal_trades,Maximum Illegal Trades,2,,-0.03215189278125763,decreases model at-risk output,15
HELOC_XAI_019,9391,1,0,0.49824855,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,1,,0.017019476741552353,increases model at-risk output,16
HELOC_XAI_019,9391,1,0,0.49824855,nr_total_trades,Number Of Total Trades,29,,-0.013951610773801804,decreases model at-risk output,17
HELOC_XAI_019,9391,1,0,0.49824855,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,2,,0.007985350675880909,increases model at-risk output,18
HELOC_XAI_019,9391,1,0,0.49824855,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,67,,0.0017010730225592852,increases model at-risk output,19
HELOC_XAI_019,9391,1,0,0.49824855,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,2,,0.001024850644171238,increases model at-risk output,20
HELOC_XAI_019,9391,1,0,0.49824855,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,5,,0.0008064915309660137,increases model at-risk output,21
HELOC_XAI_019,9391,1,0,0.49824855,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,1,,-0.00023895202321000397,decreases model at-risk output,22
HELOC_XAI_020,4366,1,0,0.4977838,average_duration_of_resolution,Average Duration Of Resolution,92,,-0.2866850793361664,decreases model at-risk output,1
HELOC_XAI_020,4366,1,0,0.4977838,months_since_last_inquiry_not_recent,Months Since Last Inquiry Not Recent,0,,0.24240878224372864,increases model at-risk output,2
HELOC_XAI_020,4366,1,0,0.4977838,nr_banks_with_high_ratio,Number Of Banks With High Ratio,0,,-0.20246762037277222,decreases model at-risk output,3
HELOC_XAI_020,4366,1,0,0.4977838,net_fraction_of_revolving_burden,Net Fraction Of Revolving Burden,46,,0.1907312572002411,increases model at-risk output,4
HELOC_XAI_020,4366,1,0,0.4977838,percentage_of_legal_trades,Percentage Of Legal Trades,94,,0.15062326192855835,increases model at-risk output,5
HELOC_XAI_020,4366,1,0,0.4977838,nr_revolving_trades_with_balance,Number Of Revolving Trades With Balance,2,,-0.09065394103527069,decreases model at-risk output,6
HELOC_XAI_020,4366,1,0,0.4977838,months_since_last_illegal_trade,Months Since Last Illegal Trade,32,,-0.07631955295801163,decreases model at-risk output,7
HELOC_XAI_020,4366,1,0,0.4977838,nr_inquiries_in_last_6_months,Number Of Inquiries In Last 6 Months,5,,0.07320995628833771,increases model at-risk output,8
HELOC_XAI_020,4366,1,0,0.4977838,maximum_illegal_trades_over_last_year,Maximum Illegal Trades Over Last Year,6,,-0.03726851940155029,decreases model at-risk output,9
HELOC_XAI_020,4366,1,0,0.4977838,months_since_last_trade,Months Since Last Trade,2,,-0.03572489693760872,decreases model at-risk output,10
HELOC_XAI_020,4366,1,0,0.4977838,net_fraction_of_installment_burden,Net Fraction Of Installment Burden,46,,-0.03074253536760807,decreases model at-risk output,11
HELOC_XAI_020,4366,1,0,0.4977838,percentage_trades_with_balance,Percentage Trades With Balance,86,,0.018942940980196,increases model at-risk output,12
HELOC_XAI_020,4366,1,0,0.4977838,number_of_satisfactory_trades,Number Of Satisfactory Trades,14,,0.016646238043904305,increases model at-risk output,13
HELOC_XAI_020,4366,1,0,0.4977838,nr_trades_insolvent_for_over_90_days,Number Of Trades Insolvent For Over 90 Days,0,,-0.01632549799978733,decreases model at-risk output,14
HELOC_XAI_020,4366,1,0,0.4977838,months_since_first_trade,Months Since First Trade,282,,-0.014418564736843109,decreases model at-risk output,15
HELOC_XAI_020,4366,1,0,0.4977838,maximum_illegal_trades,Maximum Illegal Trades,5,,0.009687699377536774,increases model at-risk output,16
HELOC_XAI_020,4366,1,0,0.4977838,nr_total_trades,Number Of Total Trades,17,,0.008205519057810307,increases model at-risk output,17
HELOC_XAI_020,4366,1,0,0.4977838,percentage_of_installment_trades,Percentage Of Installment Trades,47,,-0.008099103346467018,decreases model at-risk output,18
HELOC_XAI_020,4366,1,0,0.4977838,nr_installment_trades_with_balance,Number Of Installment Trades With Balance,4,,-0.001965041272342205,decreases model at-risk output,19
HELOC_XAI_020,4366,1,0,0.4977838,nr_trades_insolvent_for_over_60_days,Number Of Trades Insolvent For Over 60 Days,1,,-0.0015120162861421704,decreases model at-risk output,20
HELOC_XAI_020,4366,1,0,0.4977838,nr_trades_initiated_in_last_year,Number Of Trades Initiated In Last Year,3,,0.0012042386224493384,increases model at-risk output,21
HELOC_XAI_020,4366,1,0,0.4977838,nr_inquiries_in_last_6_months_not_recent,Number Of Inquiries In Last 6 Months Not Recent,5,,-0.00037499022437259555,decreases model at-risk output,22
